id,company_id,report_month,employees_total,recruited_new,resigned_total,net_growth,shortage_total,shortage_detail,notes,created_at,updated_at
4f03d29e-62e1-42f3-89aa-406f67b49187,1dcbb18a-a178-4d9c-b41e-31b97912e3fb,2024-04-01,114,1,2,-1,4,"{""mgmt"":1,""tech"":1,""general"":2}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:20.379944+00
4f0c8b54-bb57-48c3-a51c-a3d4326e4aae,54ee63f3-866f-444e-911c-bf4dad2719e7,2024-06-01,122,1,1,0,7,"{""mgmt"":2,""tech"":1,""general"":4}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:22.029595+00
4f2225ea-2853-4fd2-93a7-98d56800808b,3c215700-b23d-4d79-a9dd-f0131368024a,2024-08-01,26,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:22.029595+00
4f2e93af-9802-4680-8e1c-1af5f2da0b3e,585002f3-e55d-4d08-9074-ce898ce2a55b,2025-02-01,205,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
4f3765cc-b7f4-48e1-b5a6-06ce1ee6453b,5ecfb691-9f1f-4122-a37b-5b2ebb1f1ffa,2025-02-01,20,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
4f3bcc20-d1bc-4e99-ac2c-964abaa3d876,92da807d-4395-4c80-8931-dbf61927d3e5,2024-02-01,72,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:20.379944+00
4f3cdd49-878d-47cc-9cfb-bb49eec46a66,4288d5e3-0a6b-4300-990e-381b718f0a65,2025-05-01,35,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
4f3de9c2-c72b-4c6b-aa7c-2409fa590004,5e5200a7-bd21-438b-b7e2-8d4c9621cf73,2024-01-01,63,0,1,-1,4,"{""mgmt"":2,""tech"":0,""general"":2}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:15.995765+00
4f3f0091-f902-4d72-8e4f-bf732b432961,fb04444c-ba53-49aa-8a9b-9639443cb7e9,2025-08-01,20,0,0,0,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
4f3fe9b2-db89-4c11-ba4e-cb89605dff74,26bffb74-e225-4aac-9863-311d2a8c8299,2024-12-01,37,0,1,-1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:24.996508+00
4f432112-a8ea-4ebc-a63a-47e7d38eee2a,83f82777-4602-4dff-9ac2-9c61753a6dc8,2024-08-01,70,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:22.029595+00
4f4768d3-033f-451d-9ee0-074a242feb37,4bc19e59-637d-4355-866c-5613f5e2da1a,2023-02-01,846,47,10,37,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:06.98503+00
4f494097-0f99-4c26-93cf-d800985172f6,4f017853-4650-49bc-9cf8-f17b44a4233b,2023-06-01,55,2,1,1,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:09.609481+00
4f4c0990-642f-412b-a736-248fe275e136,13744433-b29c-4455-a835-4b569db2b696,2024-02-01,37,1,0,1,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:15.995765+00
4f5125f5-013b-4208-bbba-7104bb648069,ce935829-6265-4169-ab6f-20ec36aeb1e2,2024-12-01,10,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:25.288983+00
4f569fc4-7628-4976-8b0f-40c6ff5249e9,15d2f5ce-7df8-40f1-bb3d-52b6013bb32d,2024-02-01,17,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
4f579b03-67ea-48bb-be9a-3d7f7edf8433,db3c742f-7079-436e-ba5b-5a6a902ec4ae,2023-11-01,14,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:14.455107+00
4f5d022f-c4ad-499b-98e6-1dcca55d98cd,219dc835-ee74-4d8b-a533-8601ebdcf0f7,2023-05-01,76,0,1,-1,4,"{""mgmt"":2,""tech"":0,""general"":2}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:09.609481+00
4f63b46f-c250-4133-8bd8-4fbd376928e8,2e3903ec-4d28-4c18-acac-56051dc3d1ba,2023-03-01,241,12,0,12,5,"{""mgmt"":1,""tech"":1,""general"":3}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:06.98503+00
4f7b5880-fcba-4e54-925f-aa02c8941c69,ed0ffa70-f6c7-463c-8d51-69ae6161dba2,2023-07-01,56,2,0,2,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:09.609481+00
4f8175b3-d3d3-4a71-8eab-918542043322,0a835848-38b5-4b8b-9c35-e8bd73a61e31,2025-04-01,20,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
4f8ac776-9890-4afa-920c-bfe567db59e5,82ddb545-23db-46c4-b6a5-83651c27da5e,2025-12-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:48.618047+00,2026-02-05 14:16:48.618047+00
4f8f1292-4f50-4701-85fb-299b7b59ef8e,839b1381-482b-405f-97aa-59e358236168,2023-12-01,28,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:15.995765+00
4f93f1e4-d1dd-4ec4-bdef-4d9b5d5fce6b,6b3ff796-e21a-4399-9843-dc6ae64e7db0,2023-06-01,29,0,0,0,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:09.609481+00
4f9ab62b-c1a9-46c8-afa3-d1361172a058,419d2c06-39c8-4119-b058-3ecf538cc09d,2023-05-01,49,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:09.609481+00
4f9e656e-00a4-4235-b496-461a45bd3d2a,95623953-0d3d-4913-ab67-130f27494c06,2025-05-01,30,0,0,0,0,{},Imported via script,2026-02-05 14:16:22.763428+00,2026-02-05 14:16:22.763428+00
4fa12ade-5ecc-4e29-a2f7-377be73e9565,d10fe457-f881-40f6-b981-808300799c27,2023-01-01,451,6,24,-18,32,"{""mgmt"":4,""tech"":6,""general"":22}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:06.98503+00
4fa7a92b-1234-4e6d-87f4-38cd0996a115,29c49f53-7711-4605-96a5-a209d67426f3,2024-09-01,7,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:24.996508+00
4fa8ecb0-caa6-4bcd-8038-76385c566f67,eb562af7-b772-456b-a11b-4a0c525d4db1,2023-10-01,70,1,0,1,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:14.455107+00
4fb5b2a8-8f6e-41f0-afb4-5d2625090f14,d7d79efa-5d0a-4ce2-b40f-84790360ea6f,2023-08-01,24,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.326+00,2026-02-07 02:22:14.455107+00
4fc9916f-5c17-43d0-9aba-f0b63ec1cb18,bcd133ac-de8b-4368-ae6f-86ef26bb685f,2024-03-01,98,2,1,1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:20.379944+00
4fd8242f-0409-4781-a399-d7d139bbe86f,b5564ab6-8e68-4d7a-bfb7-e77916db1764,2023-02-01,181,2,3,-1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:06.98503+00
4fdcee83-8b9a-47ae-a645-ac437e780d79,387e59f2-93a4-4a90-8596-c68115788d50,2024-07-01,49,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:22.029595+00
4fddf454-a975-48f9-bff2-a5ccb531a556,2b6f54d0-7904-4f62-8607-adbbabc80f90,2023-10-01,151,4,1,3,5,"{""mgmt"":1,""tech"":2,""general"":2}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:14.455107+00
4fe181b5-be36-403a-865d-0c7805bdd60e,11b0b178-5f90-4502-b080-4a16e55d92d8,2023-06-01,82,0,0,0,2,"{""mgmt"":2,""tech"":0,""general"":0}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:09.609481+00
4fe2105b-6712-4811-b75a-29b9539c38f5,f6fa1dfa-4076-438e-87d8-fe3813405672,2025-08-01,12,0,0,0,0,{},Imported via script,2026-02-05 14:16:33.745632+00,2026-02-05 14:16:33.745632+00
4fe51cf7-be79-40a5-9b3a-f4697ff62c0a,45374354-cefd-41ab-8245-be50edfb37b9,2023-04-01,14,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:06.98503+00
4fe74990-2c87-4869-b38b-8694717324b0,5647718e-ce18-4c12-b0a7-f46ecf97b815,2024-11-01,58,0,1,-1,4,"{""mgmt"":2,""tech"":1,""general"":1}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:24.996508+00
4ff24fae-17d0-4502-83ba-22817138fc73,97437cfc-0671-4687-b482-7ee2393995cd,2024-03-01,36,1,0,1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
4ff3dff3-7c6c-4aea-b0cd-dec934189727,c927673f-a8bd-4979-9ae7-87f2b141b2b2,2025-01-01,17,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
4ff4fb62-6aaf-4f52-a315-94cd190dcee9,04ae0587-db3e-41ca-9126-1596cc8333c8,2023-02-01,13,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.321+00,2026-02-07 02:22:06.98503+00
50013187-ee6f-4493-bac6-921cb328e261,feebe351-440c-46a7-ac79-11d8f81444b1,2025-10-01,14,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
500787ff-fe39-4490-982e-6b7182542c80,ee51b8ba-1a98-48f0-aafb-cdcb08478aa8,2024-02-01,10,1,0,1,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:20.379944+00
50247746-9742-450e-ac94-c70f9b893333,c121fa87-0bd4-4a7f-a7e1-7a6daebd645a,2025-01-01,8,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
5027ebe8-dae1-48e6-8cfa-ad1f3d9e516a,e2c70d7f-bcc0-4e96-8691-fea79bab6537,2025-10-01,33,0,0,0,2,"{""mgmt"":2,""tech"":0,""general"":0}",Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
50286b4d-8fde-4784-be48-571745eb0eda,11c11849-1d5f-4165-968b-a7a387e02fbd,2023-06-01,93,2,2,0,4,"{""mgmt"":1,""tech"":1,""general"":2}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:09.609481+00
502ab04a-06bb-46a8-a22d-75ece5b29792,746f19d9-0891-4832-aa7d-e2656b8f560d,2024-04-01,100,1,0,1,7,"{""mgmt"":1,""tech"":2,""general"":4}",,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
502e5c99-9330-4428-bb09-9cd23f0b5d4c,be02591c-3810-406e-8440-a9d442b9c0bb,2025-06-01,22,0,0,0,0,{},Imported via script,2026-02-05 14:16:27.792001+00,2026-02-05 14:16:27.792001+00
5035ee33-7a9a-40c0-aca5-83f84097a6fe,00f94434-5233-4bb7-9e8e-cd9554e25bc3,2023-07-01,14,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:09.609481+00
5043927c-6180-4c54-9b4e-a765072ac1f3,97437cfc-0671-4687-b482-7ee2393995cd,2024-08-01,36,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:22.029595+00
5046122d-f297-4c26-8072-e1a026c9467c,b3c52773-af21-4cfa-ba35-52b61eec91a5,2023-07-01,12,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:09.609481+00
504a4966-dfc0-46da-818d-c47c3bb3ca16,e8cef629-20ee-4065-bac9-d4fd3a537447,2023-09-01,14,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:14.455107+00
5057590d-8834-4af9-96d1-39ec4e63e101,73d06489-9a5c-4232-a80f-9084a15fccf6,2025-03-01,15,0,0,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
50677592-54f7-4eaf-abc5-6526d975c065,f3cd1f22-baa1-4d93-8759-1b6de4d2ba99,2025-02-01,233,5,0,5,5,"{""mgmt"":1,""tech"":2,""general"":2}",Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
506a1a6d-300a-445e-802f-681d6ff12bdb,03ea1c1a-5640-41e6-9586-41ad097b345e,2025-10-01,13,0,0,0,5,"{""mgmt"":1,""tech"":1,""general"":3}",Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
506a6b2b-68f9-40dd-9d3f-f65679c3d8dc,3ea24edf-0e8a-436b-afe3-aa87f5173639,2024-03-01,33,1,0,1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.318+00,2026-02-07 02:22:20.379944+00
506b7f37-31af-4df2-8afa-94b48553a049,bc3991ed-14ac-488d-9f73-8e34799a2ec5,2025-10-01,13,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
507366f1-adf2-446b-835a-3ef93f4c4204,8b4f0d56-b76d-4022-9f53-1bb85beef78d,2024-07-01,20,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:22.029595+00
508ca2a6-78a0-4c9e-b245-cd8c7cd3c757,84bde0c3-1d72-48b6-9364-39100200b0d1,2024-07-01,23,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:22.029595+00
509073b8-f900-4a98-854e-8b8ba87b0089,15922505-4581-41d6-8b3a-9cb88c8dd996,2025-04-01,522,0,0,0,0,{},Imported via script,2026-02-05 14:16:17.304151+00,2026-02-05 14:16:17.304151+00
50a060e4-aa1f-476a-9c05-7847fc2e925f,4f017853-4650-49bc-9cf8-f17b44a4233b,2024-01-01,54,0,1,-1,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.324+00,2026-02-07 02:22:15.995765+00
50a169e1-59d2-43a7-a5fb-349f168f3d59,53e1a7e0-0b3c-41e5-8452-111dfc1be6f5,2025-10-01,40,3,0,3,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
50aa83e2-04bd-4796-a152-620077b321b0,04ae0587-db3e-41ca-9126-1596cc8333c8,2023-11-01,13,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:14.455107+00
50aec80b-2b83-462b-be66-921c8525db14,86112c58-d90a-47c2-a977-f263c20499ba,2024-03-01,13,0,0,0,0,{},,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
50b313e8-cbe2-497c-869c-40c183dad19b,b0e3cab3-b1f7-44fd-b49b-b4e7449d0068,2025-07-01,25,0,0,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
50c0af13-d22c-44d9-9641-984e6e2f5ebd,0d5b8626-0223-4986-a074-d571354dab3b,2024-04-01,69,1,0,1,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
50c13973-616b-4f41-be24-7e3dda4d63fb,c7ab3038-228c-474b-bf71-c70126fbeb42,2025-07-01,12,1,1,0,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
50c95ec9-9a34-4aa7-b2cf-1616fc4c9184,7fb0b707-9e03-4bf1-a554-71eec9c51b12,2024-10-01,18,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:24.996508+00
50d13acc-1a16-4c1d-9518-b54d04529eff,ee51b8ba-1a98-48f0-aafb-cdcb08478aa8,2023-07-01,10,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:14.455107+00
50dad890-a950-43a4-92ac-6b95e85fd13a,65840928-66ba-4e22-86b3-b0e7cb6f41ac,2023-07-01,48,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:09.609481+00
50db46fa-1281-4ac6-b185-2c0c21038328,13744433-b29c-4455-a835-4b569db2b696,2024-10-01,37,0,0,0,0,{},,2026-02-07 02:22:04.32+00,2026-02-07 02:22:24.996508+00
50dd405b-02d4-4cde-8c8e-0f387c9f8f1d,bc2a1018-ace9-4afa-891a-119f9068d275,2024-02-01,6,0,0,0,0,{},,2026-02-07 02:22:04.326+00,2026-02-07 02:22:20.379944+00
50e5991b-4cf2-4f90-81c3-e43d3a278dbf,387e59f2-93a4-4a90-8596-c68115788d50,2025-09-01,51,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
50eaa567-ea34-4707-af81-5ff5d25e26ef,5e2f7041-2bee-40be-b890-8aa92238731d,2024-05-01,10,0,0,0,0,{},,2026-02-07 02:22:04.319+00,2026-02-07 02:22:20.379944+00
50ed19cf-843a-479f-a54c-fa2fe75576a4,708842ca-5b14-4fcc-a3b3-265b71d2d6a8,2023-11-01,33,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:14.455107+00
50f76f35-c6fb-4573-bd2b-754a72f6f47d,c7ab3038-228c-474b-bf71-c70126fbeb42,2023-07-01,10,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:09.609481+00
50f8b80f-7e4a-445d-914b-73a55482a640,063e8988-c7af-4cb7-94d2-564a073ea0d1,2024-05-01,30,0,0,0,0,{},,2026-02-07 02:22:04.324+00,2026-02-07 02:22:20.379944+00
50ff9306-f9dd-4765-89ad-405fd1c8dabf,48cc09c1-c007-4244-a46f-8e3f23e7cf94,2025-01-01,85,0,0,0,0,{},Imported via script,2026-02-05 14:16:06.077037+00,2026-02-05 14:16:06.077037+00
5109f184-3683-4c25-8d40-78c954f47d64,d58446ab-d49e-4bfe-bf42-2c320d72201d,2023-02-01,49,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:06.98503+00
510fdb8a-8943-43dc-864e-0d93b40fb6a8,2a6a0ed6-c8f7-4286-a5d0-1b71f1278da8,2024-10-01,7,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
511b00a9-c83c-4e91-bfa1-b4e75ba6f3d6,95623953-0d3d-4913-ab67-130f27494c06,2025-10-01,31,0,0,0,0,{},Imported via script,2026-02-05 14:16:42.039794+00,2026-02-05 14:16:42.039794+00
5134e52f-63d0-4c00-a0ad-f4fdc4ea3d05,62741b18-ee53-4a85-8695-ec5fddb95046,2024-06-01,22,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:22.029595+00
5137a070-87cc-4c2f-a846-f772f7673034,2c628ab8-73dc-4dd2-9a6f-b62b0850375c,2024-12-01,16,0,1,-1,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:24.996508+00
51390ecd-e3c5-4da6-87be-2dbc06a70126,fb04444c-ba53-49aa-8a9b-9639443cb7e9,2023-07-01,19,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:09.609481+00
513d9800-308a-4a2f-9ff3-eb4fb7cf0435,80508674-159a-465e-bc6d-7db5ba5dcec3,2023-02-01,5,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:06.98503+00
514134f0-b8ea-4067-bb51-0ef83fb65edf,1c9139f2-49e6-4bcc-9a4d-47bda93968dc,2023-01-01,8,0,1,-1,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:06.98503+00
5153792f-cc09-4571-a1eb-3a6f09949d82,2415cd81-834e-4fcf-b150-08f3dd0bbd84,2023-08-01,15,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:14.455107+00
515c4e7f-01bf-4f8e-86bb-50d81f35b62b,524e98ef-0e12-430c-82f2-74427849f938,2023-05-01,194,4,4,0,3,"{""mgmt"":1,""tech"":0,""general"":2}",,2026-02-07 02:22:04.32+00,2026-02-07 02:22:09.609481+00
515e66f1-3dfc-499d-b59d-55f130b76b02,0af73ebd-8550-4edf-a031-c5de43c469fa,2024-06-01,458,11,7,4,11,"{""mgmt"":2,""tech"":1,""general"":8}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:22.029595+00
515f80eb-11b8-4e1a-afc7-d52454cc0e35,535bef61-81c4-4467-9cd3-578b7db14f72,2024-09-01,22,0,0,0,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
516dd6c0-6cfc-4843-a33a-1ed9fca94722,143874ec-a0f1-4788-b39e-d06381ca9dab,2023-12-01,59,0,0,0,3,"{""mgmt"":1,""tech"":1,""general"":1}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:15.995765+00
5171b2f6-a786-4712-8889-c887d417f5e0,d3e9cabc-8dac-4df0-b73a-dab388968baa,2025-07-01,11,2,1,1,0,{},Imported via script,2026-02-05 14:16:31.116306+00,2026-02-05 14:16:31.116306+00
5173bf03-8354-4d39-8fb7-7ff3d7d1dfb3,feebe351-440c-46a7-ac79-11d8f81444b1,2024-03-01,13,1,0,1,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:20.379944+00
517ce5b6-82ec-47d4-9e11-ed339df0e70b,92da807d-4395-4c80-8931-dbf61927d3e5,2025-09-01,90,0,0,0,0,{},Imported via script,2026-02-05 14:16:37.827731+00,2026-02-05 14:16:37.827731+00
51827952-0efd-4996-8c24-9fd8532d02e4,cea82473-7e65-42f6-b046-cdf962a312b8,2024-01-01,19,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:15.995765+00
518437ae-4dfb-4cec-b87d-c433b3850502,7fb0b707-9e03-4bf1-a554-71eec9c51b12,2024-12-01,18,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:24.996508+00
51869123-8505-420d-aaec-96607dd27b6f,5baa1617-f6c4-4f33-8e8e-2a67b3785a5e,2025-02-01,6,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
5199c759-ceb4-4ada-9fac-1dd9a11c1ac2,73d06489-9a5c-4232-a80f-9084a15fccf6,2023-02-01,14,1,0,1,0,{},,2026-02-07 02:22:04.325+00,2026-02-07 02:22:06.98503+00
519b9a9e-f155-453b-8ac4-00b9e11c573f,208b4e97-7dca-41fc-9dc1-ef2832f45143,2024-05-01,7,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:20.379944+00
51ab50da-7288-463a-bbaf-8549cfb4b34b,c7ab3038-228c-474b-bf71-c70126fbeb42,2023-04-01,10,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:09.609481+00
51ad6d7e-5c6b-467d-80c9-1c0bc9aee4b8,fb04444c-ba53-49aa-8a9b-9639443cb7e9,2024-08-01,20,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:22.029595+00
51afdb97-7981-4cfb-bfea-a8b1924949b0,6d79bb18-0bcb-461d-be14-75eea971df23,2023-04-01,126,2,0,2,5,"{""mgmt"":1,""tech"":2,""general"":2}",,2026-02-07 02:22:04.328+00,2026-02-07 02:22:09.609481+00
51b09812-f97d-4e67-8a16-86be1368c756,56d6b6be-2794-4880-b3f4-058a5cf1f4d1,2023-05-01,7,0,0,0,0,{},,2026-02-07 02:22:04.321+00,2026-02-07 02:22:09.609481+00
51c47808-9770-4c40-bcce-758c22e4ed70,45374354-cefd-41ab-8245-be50edfb37b9,2023-05-01,14,0,0,0,0,{},,2026-02-07 02:22:04.318+00,2026-02-07 02:22:09.609481+00
51cdfffe-e6b0-4541-9ba9-578c683b886e,fe42c4d0-c101-4b0c-981d-9dc5cc1a702a,2023-09-01,165,1,2,-1,12,"{""mgmt"":2,""tech"":2,""general"":8}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:14.455107+00
51d65d88-4500-4211-b7a5-4bfa469053ba,9d574147-0da8-4b5f-af6e-424c0f86295c,2024-09-01,73,0,2,-2,4,"{""mgmt"":1,""tech"":0,""general"":3}",,2026-02-07 02:22:04.325+00,2026-02-07 02:22:24.996508+00
51d82f78-4a90-451a-8478-171d8ca2dada,92da807d-4395-4c80-8931-dbf61927d3e5,2024-09-01,78,1,0,1,6,"{""mgmt"":1,""tech"":2,""general"":3}",,2026-02-07 02:22:04.327+00,2026-02-07 02:22:24.996508+00
51db6a22-10c6-41b8-9c35-20acca92a1a6,d41fb5a3-f824-440e-92dc-35e304fdea5d,2024-03-01,427,10,6,4,1,"{""mgmt"":1,""tech"":0,""general"":0}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:20.379944+00
51db739d-4fe4-4093-8eb4-27a9c98969c1,feebe351-440c-46a7-ac79-11d8f81444b1,2023-02-01,11,0,0,0,0,{},,2026-02-07 02:22:04.317+00,2026-02-07 02:22:06.98503+00
51db9dcb-ee04-4740-bc49-2390e0262907,ce935829-6265-4169-ab6f-20ec36aeb1e2,2023-10-01,9,0,0,0,0,{},,2026-02-07 02:22:04.329+00,2026-02-07 02:22:14.455107+00
51e007b0-8995-47c3-af22-2d15fae5bc9c,0a835848-38b5-4b8b-9c35-e8bd73a61e31,2025-03-01,20,0,0,0,0,{},Imported via script,2026-02-05 14:16:13.911181+00,2026-02-05 14:16:13.911181+00
51eaf678-5978-4103-87ce-c60cd935adde,cdcab9b4-5632-4a13-a76d-1c48916a47c5,2025-02-01,5,0,0,0,0,{},Imported via script,2026-02-05 14:16:09.738856+00,2026-02-05 14:16:09.738856+00
51f7d5d2-e49c-4870-af51-896e3d1e7e89,1109de3f-294e-43b7-9cae-19a6cf47ca10,2024-04-01,4,0,0,0,0,{},,2026-02-07 02:22:04.327+00,2026-02-07 02:22:20.379944+00
51f97cc9-8232-430b-9d8f-b7c0efad37b7,d1383c58-4cb8-46f1-ac77-4aff7d53563a,2024-06-01,15,0,0,0,0,{},,2026-02-07 02:22:04.328+00,2026-02-07 02:22:22.029595+00
5204d60c-6031-46c8-b897-915816af81bb,31666300-7da2-4a49-bc2b-bb1623d882c5,2024-10-01,86,2,2,0,5,"{""mgmt"":1,""tech"":1,""general"":3}",,2026-02-07 02:22:04.323+00,2026-02-07 02:22:24.996508+00
52123cbd-1265-4974-8a4d-bd7faa8a284d,55965be1-7a6c-43fd-b7ec-cf06d64c1d37,2024-12-01,39,0,1,-1,2,"{""mgmt"":1,""tech"":0,""general"":1}",,2026-02-07 02:22:04.322+00,2026-02-07 02:22:24.996508+00
